"Provider","Year","Days","Longitude","Latitude","sample_1","sample_2","sample_3","sample_4","sample_5","sample_6","sample_7","sample_8","sample_9","sample_10","Species","X","Y","Tapir","Cat","OnTrail","Presence"
"Chris Jordan",2012,81,-84.29665,13.82761,0,0,0,1,0,0,0,0,NA,NA,"Tapirus bairdii",-9383860.1535788,1514565.04412192,1,0,0,1
"Chris Jordan",2012,73,-84.28438,13.8089,0,1,0,1,0,0,0,NA,NA,NA,"Tapirus bairdii",-9382494.26342677,1512554.54017695,1,0,0,1
"Chris Jordan",2012,71,-84.30241,13.81417,0,0,1,0,0,0,0,NA,NA,NA,"Tapirus bairdii",-9384501.35384577,1513120.84983456,1,0,0,1
"Chris Jordan",2010,130,-83.65018,12.70945,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9311895.44236568,1394142.81684325,0,0,0,0
"Chris Jordan",2011,59,-83.74223,12.41519,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-9322142.4014932,1362364.08922879,0,0,0,0
"Chris Jordan",2010,90,-83.75822,12.42535,0,0,0,0,0,0,0,0,0,NA,"Tapirus bairdii",-9323922.40015098,1363461.91112727,0,0,0,0
"Chris Jordan",2010,122,-83.60014,12.88966,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9306325.01504638,1413587.02008701,0,0,0,0
"Chris Jordan",2011,97,-83.6305,12.94589,0,0,0,0,0,0,0,0,0,NA,"Tapirus bairdii",-9309704.67478686,1419651.31289322,0,0,0,0
"Chris Jordan",2011,88,-83.60616,12.97717,0,0,0,0,0,0,0,0,NA,NA,"Tapirus bairdii",-9306995.15838096,1423024.22149298,0,0,0,0
"Chris Jordan",2011,131,-83.72343,12.568,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9320049.59506628,1378871.29109592,0,0,0,0
"Chris Jordan",2010,69,-83.70798,12.57639,0,0,0,0,0,0,NA,NA,NA,NA,"Tapirus bairdii",-9318329.70893353,1379777.33958556,0,0,0,0
"Chris Jordan",2010,103,-83.71259,12.6911,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9318842.89178609,1392162.14080726,0,0,0,0
"Chris Jordan",2010,81,-83.74821,12.28772,0,0,0,0,0,0,0,0,NA,NA,"Tapirus bairdii",-9322808.09204814,1348586.99269614,0,0,0,0
"Chris Jordan",2010,81,-83.74955,12.30849,0,0,0,0,0,0,0,0,NA,NA,"Tapirus bairdii",-9322957.2601658,1350832.28243841,0,0,0,0
"Chris Jordan",2011,36,-83.80012,12.51661,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9328586.68681522,1373320.98083073,0,0,0,0
"Chris Jordan",2011,74,-83.79633,12.50235,0,1,0,0,0,0,0,NA,NA,NA,"Tapirus bairdii",-9328164.78594511,1371780.65694983,0,0,0,1
"Chris Jordan",2011,75,-83.81656,12.50846,0,0,0,0,0,0,0,NA,NA,NA,"Tapirus bairdii",-9330416.77924386,1372440.65159403,0,0,0,0
"Chris Jordan",2011,77,-83.7816,12.54919,0,0,0,0,0,0,0,NA,NA,NA,"Tapirus bairdii",-9326525.04984573,1376839.86669517,0,0,0,0
"Chris Jordan",2011,52,-83.76799,12.59533,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-9325009.99157603,1381822.59207497,0,0,0,0
"Chris Jordan",2011,74,-83.78722,12.57747,0,0,0,0,0,0,0,NA,NA,NA,"Tapirus bairdii",-9327150.66538399,1379893.96828542,0,0,0,0
"Chris Jordan",2011,71,-83.79655,12.56038,0,0,0,0,0,0,0,NA,NA,NA,"Tapirus bairdii",-9328189.27623309,1378048.37106515,0,0,0,0
"Chris Jordan",2011,68,-83.74389,12.43709,0,0,0,0,0,0,NA,NA,NA,NA,"Tapirus bairdii",-9322327.19184791,1364730.40524516,0,0,0,0
"Chris Jordan",2010,81,-83.95136,11.27003,0,0,0,0,0,0,0,0,NA,NA,"Tapirus bairdii",-9345422.64660279,1238366.17003469,0,0,0,0
"Chris Jordan",2010,81,-83.9765,11.26569,0,0,0,0,0,0,0,0,NA,NA,"Tapirus bairdii",-9348221.21860134,1237895.28720723,0,0,0,0
"Chris Jordan",2011,59,-83.96945,11.28436,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-9347436.41619124,1239920.90215894,0,0,0,0
"Chris Jordan",2011,59,-83.918,11.37455,0,0,0,1,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-9341709.02838993,1249704.31967728,0,0,0,1
"Chris Jordan",2011,57,-83.93716,11.37991,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-9343841.90983353,1250285.65430836,0,0,0,0
"Chris Jordan",2011,43,-83.99628,11.31353,0,0,0,0,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9350423.11812923,1243085.4651735,0,0,0,0
"Chris Jordan",2011,75,-83.60648,12.56268,0,0,0,0,0,0,0,NA,NA,NA,"Tapirus bairdii",-9307030.78061801,1378296.76150532,0,0,0,0
"Chris Jordan",2011,80,-83.66026,12.6924,0,0,0,0,0,0,0,0,NA,NA,"Tapirus bairdii",-9313017.54283287,1392302.46576471,0,0,0,0
"Chris Jordan",2011,108,-83.58298,12.87406,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9304414.77258437,1411904.35588847,0,0,0,0
"Chris Jordan",2011,85,-83.60296,12.92825,0,0,0,0,0,0,0,0,NA,NA,"Tapirus bairdii",-9306638.93601042,1417749.01748711,0,0,0,0
"Chris Jordan",2010,118,-83.6329,12.9278,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9309971.84156477,1417700.48782847,0,0,0,0
"Chris Jordan",2010,92,-83.69801,11.61292,0,0,0,0,0,0,0,0,0,NA,"Tapirus bairdii",-9317219.85361032,1275547.06577599,0,0,0,0
"Chris Jordan",2011,84,-83.74039,12.35633,0,0,0,0,0,0,0,0,NA,NA,"Tapirus bairdii",-9321937.57363014,1356003.24913115,0,0,0,0
"Chris Jordan",2011,84,-83.75877,12.40234,0,0,0,0,0,0,0,0,NA,NA,"Tapirus bairdii",-9323983.62587092,1360975.54404899,0,0,0,0
"Chris Jordan",2011,58,-83.74884,11.57812,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-9322878.22332734,1271775.57485169,0,0,0,0
"Chris Jordan",2011,40,-83.8468,12.42402,0,0,0,0,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9333783.08064545,1363318.20256655,0,0,0,0
"Chris Jordan",2011,39,-83.88406,11.3946,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9337930.84487241,1251878.84696814,0,0,0,0
"Chris Jordan",2011,85,-83.90204,11.3909,0,0,0,0,0,0,0,0,NA,NA,"Tapirus bairdii",-9339932.36931687,1251477.57386418,0,0,0,0
"Chris Jordan",2011,50,-83.86263,11.40067,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-9335545.26818471,1252537.14074189,0,0,0,0
"Chris Jordan",2010,25,-83.86249,11.40019,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9335529.683456,1252485.08506087,0,0,0,0
"Chris Jordan",2010,28,-83.88305,11.41307,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9337818.41218671,1253881.88279646,0,0,0,0
"Chris Jordan",2010,58,-83.91692,11.41841,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-9341588.80333987,1254460.97182691,0,0,0,0
"Chris Jordan",2011,24,-83.73878,12.27021,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9321758.34924996,1346693.98300979,0,0,0,0
"Chris Jordan",2011,77,-83.81419,12.544,0,0,0,0,0,0,0,NA,NA,NA,"Tapirus bairdii",-9330152.95205068,1376279.33656194,0,0,0,0
"Chris Jordan",2011,74,-83.78281,12.52329,0,0,0,0,0,0,0,NA,NA,NA,"Tapirus bairdii",-9326659.74642959,1374042.50655734,0,0,0,0
"Chris Jordan",2011,70,-83.935,11.23973,0,0,0,0,0,0,0,NA,NA,NA,"Tapirus bairdii",-9343601.45973342,1235078.52566813,0,0,0,0
"Chris Jordan",2010,59,-83.76267,12.38436,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-9324417.77188501,1359032.54937733,0,0,0,0
"Chris Jordan",2011,75,-83.61437,12.62216,0,0,1,0,0,0,0,NA,NA,NA,"Tapirus bairdii",-9307909.09140037,1384719.60110875,0,0,0,1
"Chris Jordan",2011,59,-83.67886,11.61816,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-9315088.08536163,1276114.91724352,0,0,0,0
"Chris Jordan",2011,45,-83.7126,11.58344,0,0,0,0,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9318844.00498099,1272352.16575056,0,0,0,0
"Chris Jordan",2009,40,-83.7174,12.6711,0,0,0,0,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9319378.3385368,1390003.20728723,0,0,1,0
"Chris Jordan",2009,47,-83.76833,12.63778,0,1,0,0,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9325047.8402029,1386406.05747453,0,0,0,1
"Chris Jordan",2009,17,-83.74341667,12.39515,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9322274.50099334,1360198.57797531,0,0,0,0
"Chris Jordan",2009,252,-83.73735,12.38331667,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9321599.16237813,1358919.79872813,0,0,0,0
"Chris Jordan",2009,69,-83.68491667,11.61773333,0,0,0,0,0,0,NA,NA,NA,NA,"Tapirus bairdii",-9315762.31078193,1276068.68000166,0,0,0,0
"Chris Jordan",2009,69,-83.69066667,11.62766667,0,0,0,0,0,0,NA,NA,NA,NA,"Tapirus bairdii",-9316402.39785399,1277145.11520775,0,0,0,0
"Chris Jordan",2009,55,-83.69201667,11.67468333,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-9316552.67916656,1282239.60912003,0,0,0,0
"Chris Jordan",2009,52,-83.69121667,11.66916667,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-9316463.62357393,1281641.89450358,0,0,0,0
"Chris Jordan",2009,47,-83.70173333,11.70401667,0,0,0,0,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9317634.33280997,1285417.59940251,0,0,0,0
"Chris Jordan",2009,33,-83.7059,11.70215,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9318098.16439268,1285215.37311717,0,0,0,0
"Chris Jordan",2009,52,-83.71503,12.67307,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-9319114.51134362,1390215.86957429,0,0,0,0
"Chris Jordan",2009,124,-83.67271,11.63198,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9314403.47049325,1277612.52139318,0,0,0,0
"Chris Jordan",2010,104,-83.65137,12.31331,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9312027.91255972,1351353.31195026,0,0,0,0
"Chris Jordan",2010,113,-83.62573,12.34924,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9309173.68081578,1355236.95784527,0,0,0,0
"Chris Jordan",2010,68,-83.60329,12.41673,0,0,0,0,0,0,NA,NA,NA,NA,"Tapirus bairdii",-9306675.67144238,1362530.49405304,0,0,0,0
"Chris Jordan",2010,68,-83.7561,12.47025,0,0,0,0,0,0,NA,NA,NA,NA,"Tapirus bairdii",-9323686.4028305,1368313.00498849,0,0,0,0
"Chris Jordan",2010,55,-83.9371,11.22097,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-9343835.23066408,1233042.83845559,0,0,0,0
"Chris Jordan",2010,116,-83.90086,11.21305,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9339801.01231773,1232183.38384556,0,0,0,0
"Chris Jordan",2010,27,-83.94224,11.29491,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9344407.41284676,1241065.47520192,0,0,0,0
"Chris Jordan",2010,101,-83.65018,12.70945,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9311895.44236568,1394142.81684325,0,0,0,0
"Chris Jordan",2009,111,-83.74265,12.38155,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9322189.15567933,1358728.87712667,0,0,1,0
"Chris Jordan",2010,67,-83.74223,12.41519,0,0,0,0,0,0,NA,NA,NA,NA,"Tapirus bairdii",-9322142.4014932,1362364.08922879,0,0,0,0
"Chris Jordan",2010,67,-83.75822,12.42535,0,0,0,0,0,0,NA,NA,NA,NA,"Tapirus bairdii",-9323922.40015098,1363461.91112727,0,0,0,0
"Chris Jordan",2010,56,-83.74174,12.355,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-9322087.85494271,1355859.50350672,0,0,0,0
"Chris Jordan",2010,54,-83.75992,12.32838,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-9324111.64328533,1352982.279748,0,0,0,0
"Chris Jordan",2010,87,-83.74212,12.37328,0,0,0,0,0,0,0,0,NA,NA,"Tapirus bairdii",-9322130.15634921,1357835.13283823,0,0,0,0
"Chris Jordan",2009,94,-83.7598,12.40729,0,0,0,0,0,0,0,0,0,NA,"Tapirus bairdii",-9324098.28494644,1361510.43900858,0,0,0,0
"Chris Jordan",2010,104,-83.60014,12.88966,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9306325.01504638,1413587.02008701,0,0,0,0
"Chris Jordan",2010,49,-83.58298,12.87406,0,0,0,0,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9304414.77258437,1411904.35588847,0,0,0,0
"Chris Jordan",2010,104,-83.6305,12.94589,0,0,1,1,0,0,0,0,0,0,"Tapirus bairdii",-9309704.67478686,1419651.31289322,0,0,0,1
"Chris Jordan",2010,63,-83.57604,12.96434,0,0,0,0,0,0,NA,NA,NA,NA,"Tapirus bairdii",-9303642.21531826,1421640.81822001,0,0,0,0
"Chris Jordan",2010,63,-83.60616,12.97717,0,0,0,0,0,0,NA,NA,NA,NA,"Tapirus bairdii",-9306995.15838096,1423024.22149298,0,0,0,0
"Chris Jordan",2010,18,-83.62608,12.9671,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9309212.64263756,1421938.42292336,0,0,0,0
"Chris Jordan",2010,61,-83.64198,12.92793,0,0,0,0,0,0,NA,NA,NA,NA,"Tapirus bairdii",-9310982.62254117,1417714.50751639,0,0,0,0
"Chris Jordan",2010,60,-83.56387,12.94992,0,0,0,0,0,0,NA,NA,NA,NA,"Tapirus bairdii",-9302287.45711531,1420085.88918758,0,0,0,0
"Chris Jordan",2010,131,-83.64592,12.60263,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9311421.2213349,1382610.84967807,0,0,0,0
"Chris Jordan",2010,56,-83.77488,12.46219,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-9325776.9828676,1367442.24526395,0,0,0,0
"Chris Jordan",2010,44,-83.77838,12.43117,0,0,0,0,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9326166.60108537,1364090.76271948,0,0,0,0
"Chris Jordan",2010,56,-83.78259,12.40851,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-9326635.25614161,1361642.27018414,0,0,0,0
"Chris Jordan",2010,56,-83.80304,12.39791,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-9328911.73972834,1360496.83167802,0,0,0,0
"Chris Jordan",2010,74,-83.72343,12.568,0,0,0,0,0,0,0,NA,NA,NA,"Tapirus bairdii",-9320049.59506628,1378871.29109592,0,0,0,0
"Chris Jordan",2010,130,-83.70795,12.57638,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9318326.3693488,1379776.25968796,0,0,0,0
"Chris Jordan",2010,54,-83.70087,12.55777,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-9317538.22735399,1377766.4992913,0,0,0,0
"Chris Jordan",2010,110,-83.73046,11.57489,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9320832.17108656,1271425.49659188,0,0,0,0
"Chris Jordan",2010,55,-83.80109,12.47831,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-9328694.66672129,1369183.73831591,0,0,0,0
"Chris Jordan",2010,55,-83.84615,12.44417,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-9333710.72297643,1365495.36447954,0,0,0,0
"Chris Jordan",2010,55,-83.84599,12.42556,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-9333692.91185791,1363484.60188718,0,0,0,0
"Chris Jordan",2010,55,-83.81873,12.45879,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-9330658.34253888,1367074.91935383,0,0,0,0
"Chris Jordan",2010,35,-83.6917,12.18966,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9316517.42762341,1337984.12934996,0,0,0,0
"Chris Jordan",2010,99,-83.68619,12.22803,0,0,0,0,0,0,0,0,0,NA,"Tapirus bairdii",-9315904.05722914,1342133.39149041,0,0,0,0
"Chris Jordan",2010,56,-83.63348,12.55719,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-9310036.40686943,1377703.8607408,0,0,0,0
"Chris Jordan",2010,57,-83.636,12.53174,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-9310316.93198623,1374955.18891382,0,0,0,0
"Chris Jordan",2010,59,-83.62666,12.50953,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-9309277.20794222,1372556.23010546,0,0,0,0
"Chris Jordan",2010,59,-83.63882,12.49542,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-9310630.85295026,1371032.06851362,0,0,0,0
"Chris Jordan",2009,105,-83.71503,12.67307,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9319114.51134362,1390215.86957429,0,0,0,0
"Chris Jordan",2009,104,-83.71259,12.6911,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9318842.89178609,1392162.14080726,0,0,0,0
"Chris Jordan",2010,61,-83.71025,12.67314,0,0,0,0,0,0,NA,NA,NA,NA,"Tapirus bairdii",-9318582.40417763,1390223.42607278,0,0,0,0
"Chris Jordan",2010,60,-83.71922,12.66195,0,0,0,0,0,0,NA,NA,NA,NA,"Tapirus bairdii",-9319580.94001004,1389015.44013473,0,0,0,0
"Chris Jordan",2009,48,-83.72773,12.31885,0,0,0,0,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9320528.2688767,1351952.16008072,0,0,0,0
"Chris Jordan",2010,36,-83.74821,12.28772,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9322808.09204814,1348586.99269614,0,0,0,0
"Chris Jordan",2010,61,-83.74955,12.30849,0,0,0,0,0,0,NA,NA,NA,NA,"Tapirus bairdii",-9322957.2601658,1350832.28243841,0,0,0,0
"Chris Jordan",2010,54,-83.72862,12.29168,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-9320627.3432235,1349015.09208963,0,0,0,0
"Chris Jordan",2010,137,-83.71493,12.3045,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9319103.37939454,1350400.96672574,0,0,0,0
"Chris Jordan",2009,114,-83.80012,12.51661,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9328586.68681522,1373320.98083073,0,0,0,0
"Chris Jordan",2009,114,-83.79633,12.50235,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9328164.78594511,1371780.65694983,0,0,0,0
"Chris Jordan",2010,63,-83.78259,12.52275,0,0,0,0,0,0,NA,NA,NA,NA,"Tapirus bairdii",-9326635.25614161,1373984.18030368,0,0,0,0
"Chris Jordan",2010,63,-83.81665,12.50846,0,0,0,0,0,0,NA,NA,NA,NA,"Tapirus bairdii",-9330426.79799803,1372440.65159403,0,0,0,0
"Chris Jordan",2010,54,-83.79752,12.53503,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-9328297.25613916,1375310.53309479,0,0,0,0
"Chris Jordan",2010,55,-83.81421,12.54395,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-9330155.1784405,1376273.93641077,0,0,0,0
"Chris Jordan",2010,55,-83.7816,12.54919,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-9326525.04984573,1376839.86669517,0,0,0,0
"Chris Jordan",2010,103,-83.65192,11.60908,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9312089.13827966,1275130.92374695,0,0,0,0
"Chris Jordan",2010,106,-83.66731,11.66185,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9313802.34524297,1280849.13599531,0,0,0,0
"Chris Jordan",2009,40,-83.77029,12.56916,0,0,0,0,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9325266.02640486,1378996.56292647,0,0,0,0
"Chris Jordan",2009,108,-83.75215,12.56698,0,0,0,0,0,0,0,0,1,0,"Tapirus bairdii",-9323246.69084187,1378761.13782414,0,0,0,1
"Chris Jordan",2010,65,-83.73737,12.58942,0,0,0,0,0,0,NA,NA,NA,NA,"Tapirus bairdii",-9321601.38876794,1381184.41133864,0,0,0,0
"Chris Jordan",2010,44,-83.76799,12.59533,0,0,0,0,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9325009.99157603,1381822.59207497,0,0,0,0
"Chris Jordan",2010,64,-83.78722,12.57747,0,0,0,0,0,0,NA,NA,NA,NA,"Tapirus bairdii",-9327150.66538399,1379893.96828542,0,0,0,0
"Chris Jordan",2010,56,-83.79655,12.56038,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-9328189.27623309,1378048.37106515,0,0,0,0
"Chris Jordan",2008,53,-83.74389,12.43709,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-9322327.19184791,1364730.40524516,0,0,0,0
"Chris Jordan",2010,124,-83.8468,12.42402,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9333783.08064545,1363318.20256655,0,0,0,0
"Chris Jordan",2010,54,-83.73878,12.27021,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-9321758.34924996,1346693.98300979,0,0,0,0
"Chris Jordan",2010,116,-83.935,11.23973,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9343601.45973342,1235078.52566813,0,0,0,0
"Chris Jordan",2010,67,-83.76267,12.38436,0,0,0,0,0,0,NA,NA,NA,NA,"Tapirus bairdii",-9324417.77188501,1359032.54937733,0,0,0,0
"Chris Jordan",2010,56,-83.61437,12.62216,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-9307909.09140037,1384719.60110875,0,0,0,0
"Chris Jordan",2010,108,-83.67271,11.63198,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9314403.47049325,1277612.52139318,0,0,0,0
"Chris Jordan",2010,17,-83.67886,11.61816,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9315088.08536163,1276114.91724352,0,0,0,0
"Chris Jordan",2010,30,-83.7126,11.58344,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9318844.00498099,1272352.16575056,0,0,0,0
"Chris Jordan",2012,59,-84.20378,14.48676,1,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-9373521.91246883,1585292.69660839,1,0,0,1
"Chris Jordan",2012,54,-84.2105,14.47589,0,1,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-9374269.97944696,1584127.96596335,1,0,0,1
"Chris Jordan",2012,59,-84.07817,14.63439,1,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-9359539.07123029,1601105.86077539,1,0,0,1
"Chris Jordan",2012,50,-83.87961,14.18619,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-9337435.47313838,1553065.97706799,1,0,0,0
"Chris Jordan",2012,59,-84.14266,14.53512,1,1,1,1,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-9366718.06519155,1590473.84055039,1,0,0,1
"Chris Jordan",2012,59,-84.15451,14.54919,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-9368037.20115745,1591981.05034063,1,0,0,0
"Chris Jordan",2012,51,-84.12513,14.52504,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-9364766.63451794,1589393.99093487,1,0,0,0
"Chris Jordan",2012,96,-83.89066,12.01639,0,1,1,1,0,1,1,1,1,NA,"Tapirus bairdii",-9338665.55351164,1319239.76799604,1,0,0,1
"Chris Jordan",2012,70,-83.87852,12.01244,0,0,0,0,0,0,0,NA,NA,NA,"Tapirus bairdii",-9337314.13489341,1318812.31896379,1,0,0,0
"Chris Jordan",2012,128,-83.71438,11.81272,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9319042.15367461,1297191.70860913,1,0,0,0
"Chris Jordan",2012,145,-83.71328,11.82772,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9318919.70223473,1298816.06451788,1,0,0,0
"Chris Jordan",2011,98,-83.6329,12.9278,0,0,1,0,0,1,0,0,0,NA,"Tapirus bairdii",-9309971.84156477,1417700.48782847,1,0,0,1
"Chris Jordan",2011,50,-83.68333,12.62916,1,0,0,1,1,NA,NA,NA,NA,NA,"Tapirus bairdii",-9315585.68348547,1385475.3878224,1,0,0,1
"Chris Jordan",2011,71,-83.75075,12.43756,0,0,1,0,0,0,0,NA,NA,NA,"Tapirus bairdii",-9323090.84355476,1364781.18706693,1,0,0,1
"Chris Jordan",2011,89,-83.94331,11.29486,0,1,0,0,0,0,0,0,NA,NA,"Tapirus bairdii",-9344526.52470191,1241060.05078182,1,0,0,1
"Chris Jordan",2011,86,-83.94334,11.29486,0,0,0,0,0,0,0,0,NA,NA,"Tapirus bairdii",-9344529.86428663,1241060.05078182,1,0,0,0
"Chris Jordan",2011,47,-83.93298,11.23531,0,0,0,0,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9343376.59436201,1234598.91374706,1,0,0,0
"Chris Jordan",2011,28,-83.98658,11.31158,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9349343.31906853,1242873.92549429,1,0,0,0
"Chris Jordan",2010,58,-83.96161,11.26359,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-9346563.67138343,1237667.43819265,1,0,0,0
"Chris Jordan",2011,79,-83.76244,12.33421,0,0,1,0,0,0,0,NA,NA,NA,"Tapirus bairdii",-9324392.16840213,1353612.43989933,1,0,0,1
"Chris Jordan",2011,61,-83.74777,12.42397,0,0,0,0,0,0,NA,NA,NA,NA,"Tapirus bairdii",-9322759.11147219,1363312.79997512,1,0,0,0
"Chris Jordan",2011,58,-83.76049,12.38418,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-9324175.09539508,1359013.09715786,1,0,0,0
"Chris Jordan",2011,58,-83.74602,12.38259,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-9322564.3023633,1358841.26865134,1,0,0,0
"Chris Jordan",2011,55,-83.75333,12.3972,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-9323378.047841,1360420.10728761,1,0,0,0
"Chris Jordan",2011,97,-83.63052,12.94593,0,0,0,0,0,0,0,0,0,NA,"Tapirus bairdii",-9309706.90117668,1419655.62633922,1,0,0,0
