,NestBox,Plot,latitude,longitude,CatchDate,CatchMonth,Season,coords.x1,coords.x2,Occur,CatchYear,B1,B2,B3,B4,B5,NDVI,Elevation,Slope,Aspect,NDVItext,Dist_to_path
266,1150,11,47.97641,11.15925,1/14/2013 12:00,1,1,661139.8444,5315934.427,0,2013,40,27,20,83,38,0.611650485,20,0.008432931,5.222808791,2.14E-05,30
964,1150,11,47.97641,11.15925,5/25/2013 12:00,5,0,661139.8444,5315934.427,0,2013,40,27,20,83,38,0.611650485,20,0.008432931,5.222808791,2.14E-05,30
267,1201,12,47.98697,11.18085,1/12/2013 12:00,1,1,662718.5193,5317153.409,0,2013,40,28,19,84,39,0.631067961,15.59522969,0.0149059,4.496324056,1.20E-05,30
965,1201,12,47.98697,11.18085,5/25/2013 12:00,5,0,662718.5193,5317153.409,0,2013,40,28,19,84,39,0.631067961,15.59522969,0.0149059,4.496324056,1.20E-05,30
268,1202,12,47.98706,11.18126,1/12/2013 12:00,1,1,662748.8258,5317164.277,0,2013,40,29,21,98,47,0.647058824,16,0.003744561,4.471476371,3.34E-06,30
966,1202,12,47.98706,11.18126,5/25/2013 12:00,5,0,662748.8258,5317164.277,0,2013,40,29,21,98,47,0.647058824,16,0.003744561,4.471476371,3.34E-06,30
269,1204,12,47.9874,11.18141,1/12/2013 12:00,1,1,662758.9476,5317202.38,0,2013,40,28,19,92,47,0.657657658,16,0.017074614,5.907615809,6.25E-06,60
967,1204,12,47.9874,11.18141,5/25/2013 12:00,5,0,662758.9476,5317202.38,0,2013,40,28,19,92,47,0.657657658,16,0.017074614,5.907615809,6.25E-06,60
270,1205,12,47.98753,11.18079,1/12/2013 12:00,1,1,662712.2818,5317215.519,0,2013,39,27,20,85,43,0.619047619,15,0.017362473,0.22988183,3.99E-06,0
968,1205,12,47.98753,11.18079,5/25/2013 12:00,5,0,662712.2818,5317215.519,0,2013,39,27,20,85,43,0.619047619,15,0.017362473,0.22988183,3.99E-06,0
271,1206,12,47.98755,11.18014,1/12/2013 12:00,1,1,662663.7238,5317216.37,0,2013,41,28,20,92,46,0.642857143,14.99999999,0.005290746,5.722121916,4.04E-06,30
272,1207,12,47.9879,11.1801,1/12/2013 12:00,1,1,662659.6393,5317255.184,0,2013,40,28,20,86,38,0.622641509,14.4135935,0.014027884,0.276821957,3.68E-06,30
969,1207,12,47.9879,11.1801,5/25/2013 12:00,5,0,662659.6393,5317255.184,0,2013,40,28,20,86,38,0.622641509,14.4135935,0.014027884,0.276821957,3.68E-06,30
273,1208,12,47.9879,11.18071,1/12/2013 12:00,1,1,662705.1498,5317256.471,0,2013,40,27,20,84,39,0.615384615,14.4410623,0.022892972,0.669033466,6.73E-06,0
970,1208,12,47.9879,11.18071,5/25/2013 12:00,5,0,662705.1498,5317256.471,0,2013,40,27,20,84,39,0.615384615,14.4410623,0.022892972,0.669033466,6.73E-06,0
274,1209,12,47.9879,11.18131,1/12/2013 12:00,1,1,662749.9142,5317257.738,0,2013,40,29,18,105,46,0.707317073,13.70137908,0.032567872,5.748386039,1.78E-05,60
971,1209,12,47.9879,11.18131,5/25/2013 12:00,5,0,662749.9142,5317257.738,0,2013,40,29,18,105,46,0.707317073,13.70137908,0.032567872,5.748386039,1.78E-05,60
972,1210,12,47.98795,11.1821,5/25/2013 12:00,5,0,662808.6967,5317264.963,0,2013,40,28,19,92,46,0.657657658,14.39867658,0.030636926,0.682612951,8.89E-06,84.85281374
275,1211,12,47.98788,11.18279,1/12/2013 12:00,1,1,662860.396,5317258.641,0,2013,40,29,21,110,51,0.679389313,13.00000005,0.028866825,0.935551327,1.52E-06,67.08203932
973,1211,12,47.98788,11.18279,5/25/2013 12:00,5,0,662860.396,5317258.641,0,2013,40,29,21,110,51,0.679389313,13.00000005,0.028866825,0.935551327,1.52E-06,67.08203932
276,1212,12,47.98832,11.18258,1/12/2013 12:00,1,1,662843.3438,5317307.098,0,2013,39,28,20,94,42,0.649122807,14.36350236,0.028003229,2.78332477,2.33E-06,94.86832981
974,1212,12,47.98832,11.18258,5/25/2013 12:00,5,0,662843.3438,5317307.098,0,2013,39,28,20,94,42,0.649122807,14.36350236,0.028003229,2.78332477,2.33E-06,94.86832981
277,1213,12,47.98842,11.18202,1/12/2013 12:00,1,1,662801.2494,5317317.028,0,2013,40,30,21,106,49,0.669291339,14.26361462,0.022941874,3.738549553,2.44E-06,84.85281374
975,1213,12,47.98842,11.18202,5/25/2013 12:00,5,0,662801.2494,5317317.028,0,2013,40,30,21,106,49,0.669291339,14.26361462,0.022941874,3.738549553,2.44E-06,84.85281374
278,1214,12,47.98838,11.18131,1/12/2013 12:00,1,1,662748.4045,5317311.084,0,2013,40,30,21,105,48,0.666666667,13.57407158,0.022142152,3.758557725,1.32E-06,60
976,1214,12,47.98838,11.18131,5/25/2013 12:00,5,0,662748.4045,5317311.084,0,2013,40,30,21,105,48,0.666666667,13.57407158,0.022142152,3.758557725,1.32E-06,60
977,1215,12,47.98841,11.18063,5/25/2013 12:00,5,0,662697.5776,5317312.982,0,2013,40,29,20,99,47,0.663865546,13.99999999,0.007772785,2.013927428,2.27E-06,0
978,1216,12,47.98816,11.1801,5/25/2013 12:00,5,0,662658.822,5317284.079,0,2013,41,30,20,93,46,0.646017699,14.00000002,0.010005073,0.730107194,7.52E-06,30
979,1217,12,47.98882,11.18006,5/25/2013 12:00,5,0,662653.763,5317357.345,0,2013,40,29,22,98,45,0.633333333,14.00000001,0.032856524,1.418882254,3.18E-06,42.42640687
279,1218,12,47.98883,11.18078,1/12/2013 12:00,1,1,662707.4479,5317359.976,0,2013,41,28,20,96,44,0.655172414,14,0.005768016,0.283918434,1.86E-06,0
980,1218,12,47.98883,11.18078,5/25/2013 12:00,5,0,662707.4479,5317359.976,0,2013,41,28,20,96,44,0.655172414,14,0.005768016,0.283918434,1.86E-06,0
280,1219,12,47.98887,11.18129,1/12/2013 12:00,1,1,662745.3712,5317365.499,0,2013,40,29,20,99,48,0.663865546,14.61387279,0.024292807,4.726086929,9.34E-07,30
281,1220,12,47.98879,11.18204,1/12/2013 12:00,1,1,662801.5773,5317358.191,0,2013,41,29,21,102,49,0.658536585,14.99999997,0.016784399,3.825915957,1.40E-06,67.08203932
981,1220,12,47.98879,11.18204,5/25/2013 12:00,5,0,662801.5773,5317358.191,0,2013,41,29,21,102,49,0.658536585,14.99999997,0.016784399,3.825915957,1.40E-06,67.08203932
982,1221,12,47.98885,11.18268,5/25/2013 12:00,5,0,662849.1364,5317366.212,0,2013,39,28,20,91,43,0.63963964,15,0.004425889,6.185340892,1.26E-06,60
282,1222,12,47.98882,11.18341,1/12/2013 12:00,1,1,662903.6932,5317364.42,0,2013,39,29,21,101,47,0.655737705,14.59623749,0.02319689,2.925740476,3.47E-06,60
283,1223,12,47.98938,11.18376,1/12/2013 12:00,1,1,662928.042,5317427.397,0,2013,39,27,21,92,45,0.628318584,15,0.006429762,5.320477798,3.66E-06,60
983,1224,12,47.98937,11.18337,5/25/2013 12:00,5,0,662898.9774,5317425.461,0,2013,39,28,20,97,45,0.658119658,14.80753547,0.015909595,5.448197839,2.74E-06,60
984,1225,12,47.9893,11.18248,5/25/2013 12:00,5,0,662832.799,5317415.801,0,2013,40,28,21,94,44,0.634782609,14.69602569,0.014712627,0.361973489,3.48E-06,30
284,1226,12,47.98928,11.1821,1/12/2013 12:00,1,1,662804.5119,5317412.775,0,2013,41,28,20,96,46,0.655172414,15,0.007996604,0.052386765,3.88E-06,30
985,1226,12,47.98928,11.1821,5/25/2013 12:00,5,0,662804.5119,5317412.775,0,2013,41,28,20,96,46,0.655172414,15,0.007996604,0.052386765,3.88E-06,30
285,1227,12,47.98948,11.18129,1/12/2013 12:00,1,1,662743.4525,5317433.292,0,2013,40,29,21,109,50,0.676923077,13.36033561,0.020037951,3.806984259,4.83E-06,0
986,1227,12,47.98948,11.18129,5/25/2013 12:00,5,0,662743.4525,5317433.292,0,2013,40,29,21,109,50,0.676923077,13.36033561,0.020037951,3.806984259,4.83E-06,0
286,1228,12,47.9893,11.18073,1/12/2013 12:00,1,1,662702.2397,5317412.105,0,2013,42,30,20,105,51,0.68,13.00000002,0.001728568,1.732307087,3.09E-06,30
987,1228,12,47.9893,11.18073,5/25/2013 12:00,5,0,662702.2397,5317412.105,0,2013,42,30,20,105,51,0.68,13.00000002,0.001728568,1.732307087,3.09E-06,30
988,1229,12,47.98938,11.18017,5/25/2013 12:00,5,0,662660.2092,5317419.814,0,2013,41,31,22,105,51,0.653543307,13.00000002,0.014524453,1.940848616,7.76E-06,30
287,1231,12,47.98981,11.18121,1/12/2013 12:00,1,1,662736.4462,5317469.799,0,2013,40,30,20,116,54,0.705882353,14.32841627,0.021719612,3.216973287,6.34E-06,0
989,1231,12,47.98981,11.18121,5/25/2013 12:00,5,0,662736.4462,5317469.799,0,2013,40,30,20,116,54,0.705882353,14.32841627,0.021719612,3.216973287,6.34E-06,0
990,1232,12,47.98975,11.1821,5/25/2013 12:00,5,0,662803.0331,5317465.01,0,2013,41,29,20,119,56,0.712230216,14.27344979,0.010642798,2.64950223,5.82E-06,30
288,1233,12,47.98957,11.18258,1/12/2013 12:00,1,1,662839.4098,5317446.019,0,2013,40,28,19,98,45,0.675213675,14.00000003,0.011708106,6.168352631,4.39E-06,0
289,1234,12,47.98978,11.1834,1/12/2013 12:00,1,1,662899.9247,5317471.091,0,2013,40,29,20,101,47,0.669421488,14.11839048,0.015784341,4.747207205,2.22E-06,60
991,1234,12,47.98978,11.1834,5/25/2013 12:00,5,0,662899.9247,5317471.091,0,2013,40,29,20,101,47,0.669421488,14.11839048,0.015784341,4.747207205,2.22E-06,60
290,1235,12,47.9897,11.18406,1/12/2013 12:00,1,1,662949.4158,5317463.595,0,2013,39,28,20,94,44,0.649122807,15,0.009337945,4.66149855,3.39E-06,42.42640687
992,1235,12,47.9897,11.18406,5/25/2013 12:00,5,0,662949.4158,5317463.595,0,2013,39,28,20,94,44,0.649122807,15,0.009337945,4.66149855,3.39E-06,42.42640687
291,1236,12,47.98978,11.18467,1/12/2013 12:00,1,1,662994.6726,5317473.776,0,2013,41,29,20,89,43,0.633027523,16.13945559,0.034875772,4.033301188,4.82E-06,0
993,1237,12,47.99037,11.18464,5/25/2013 12:00,5,0,662990.5759,5317539.283,0,2013,39,28,20,98,45,0.661016949,17,0.016738674,3.991946829,5.26E-06,30
292,1238,12,47.9902,11.18405,1/12/2013 12:00,1,1,662947.0951,5317519.142,0,2013,40,28,20,96,45,0.655172414,15.38889839,0.041300477,3.317247187,1.41E-06,0
994,1238,12,47.9902,11.18405,5/25/2013 12:00,5,0,662947.0951,5317519.142,0,2013,40,28,20,96,45,0.655172414,15.38889839,0.041300477,3.317247187,1.41E-06,0
293,1240,12,47.99022,11.18278,1/12/2013 12:00,1,1,662852.285,5317518.681,0,2013,39,29,21,109,50,0.676923077,15.14653349,0.029374967,3.114258499,3.62E-06,30
995,1240,12,47.99022,11.18278,5/25/2013 12:00,5,0,662852.285,5317518.681,0,2013,39,29,21,109,50,0.676923077,15.14653349,0.029374967,3.114258499,3.62E-06,30
996,1241,12,47.99015,11.18186,5/25/2013 12:00,5,0,662783.8695,5317508.958,0,2013,42,31,21,119,56,0.7,15.0050451,0.020303567,2.660114865,1.80E-06,30
997,1242,12,47.99008,11.18132,5/25/2013 12:00,5,0,662743.8035,5317500.038,0,2013,41,30,21,115,56,0.691176471,14.75232865,0.010436435,3.608315336,7.95E-06,0
294,1243,12,47.99006,11.18066,1/12/2013 12:00,1,1,662694.6276,5317496.422,0,2013,39,29,20,96,47,0.655172414,14.99999998,0.004486039,2.198129185,3.57E-05,30
295,1244,12,47.99063,11.18148,1/12/2013 12:00,1,1,662754.01,5317561.502,0,2013,40,29,20,99,46,0.663865546,15.61476585,0.022535161,4.39370598,4.07E-06,0
998,1244,12,47.99063,11.18148,5/25/2013 12:00,5,0,662754.01,5317561.502,0,2013,40,29,20,99,46,0.663865546,15.61476585,0.022535161,4.39370598,4.07E-06,0
296,1245,12,47.99066,11.18258,1/12/2013 12:00,1,1,662835.9794,5317567.159,0,2013,41,29,21,104,49,0.664,16.09170134,0.041918514,3.392923716,2.58E-06,0
999,1245,12,47.99066,11.18258,5/25/2013 12:00,5,0,662835.9794,5317567.159,0,2013,41,29,21,104,49,0.664,16.09170134,0.041918514,3.392923716,2.58E-06,0
1000,1246,12,47.99065,11.1834,5/25/2013 12:00,5,0,662897.1856,5317567.78,0,2013,40,28,21,96,47,0.641025641,17.85891084,0.047979103,3.292035557,2.36E-06,0
297,1247,12,47.99067,11.18421,1/12/2013 12:00,1,1,662957.5514,5317571.715,0,2013,40,28,20,98,46,0.661016949,17.72993647,0.024036912,3.36145822,1.66E-06,30
1001,1247,12,47.99067,11.18421,5/25/2013 12:00,5,0,662957.5514,5317571.715,0,2013,40,28,20,98,46,0.661016949,17.72993647,0.024036912,3.36145822,1.66E-06,30
298,1248,12,47.99107,11.18395,1/12/2013 12:00,1,1,662936.8948,5317615.62,0,2013,40,29,20,92,43,0.642857143,18,0.004758818,2.318906521,1.72E-06,30
1002,1248,12,47.99107,11.18395,5/25/2013 12:00,5,0,662936.8948,5317615.62,0,2013,40,29,20,92,43,0.642857143,18,0.004758818,2.318906521,1.72E-06,30
299,1249,12,47.99116,11.18338,1/12/2013 12:00,1,1,662894.0879,5317624.418,0,2013,40,29,20,102,49,0.672131148,18,0.00528893,3.926990789,2.59E-06,0
1003,1249,12,47.99116,11.18338,5/25/2013 12:00,5,0,662894.0879,5317624.418,0,2013,40,29,20,102,49,0.672131148,18,0.00528893,3.926990789,2.59E-06,0
300,1250,12,47.99094,11.18258,1/12/2013 12:00,1,1,662835.0982,5317598.277,0,2013,39,30,19,104,49,0.691056911,17.10243053,0.032913005,3.484021955,2.03E-06,0
1004,1250,12,47.99094,11.18258,5/25/2013 12:00,5,0,662835.0982,5317598.277,0,2013,39,30,19,104,49,0.691056911,17.10243053,0.032913005,3.484021955,2.03E-06,0
301,1301,13,47.97825,11.17605,1/13/2013 12:00,1,1,662387.7555,5316174.17,0,2013,41,30,23,96,48,0.613445378,18,0.025249532,6.176394321,0.000140481,0
1005,1301,13,47.97825,11.17605,5/25/2013 12:00,5,0,662387.7555,5316174.17,0,2013,41,30,23,96,48,0.613445378,18,0.025249532,6.176394321,0.000140481,0
1006,1302,13,47.97824,11.17676,5/25/2013 12:00,5,0,662440.7681,5316174.555,0,2013,42,31,27,96,51,0.56097561,18,0.017769896,6.01008111,0.000228575,30
302,1303,13,47.97842,11.17763,1/13/2013 12:00,1,1,662505.1235,5316196.393,0,2013,40,30,22,112,55,0.671641791,17.84953657,0.007556253,0.67281294,4.25E-06,30
1007,1303,13,47.97842,11.17763,5/25/2013 12:00,5,0,662505.1235,5316196.393,0,2013,40,30,22,112,55,0.671641791,17.84953657,0.007556253,0.67281294,4.25E-06,30
303,1306,13,47.9787,11.17672,1/13/2013 12:00,1,1,662436.3397,5316225.594,0,2013,39,29,20,103,48,0.674796748,16.90600279,0.030807233,5.326474829,1.82E-06,30
1008,1306,13,47.9787,11.17672,5/25/2013 12:00,5,0,662436.3397,5316225.594,0,2013,39,29,20,103,48,0.674796748,16.90600279,0.030807233,5.326474829,1.82E-06,30
304,1307,13,47.97853,11.17611,1/13/2013 12:00,1,1,662391.3544,5316205.415,0,2013,40,29,20,98,48,0.661016949,16.3030049,0.039380966,5.934649077,1.71E-05,0
305,1309,13,47.97918,11.17675,1/13/2013 12:00,1,1,662437.0719,5316279.003,0,2013,40,29,22,104,49,0.650793651,16.1837583,0.042972345,5.352235051,5.00E-06,30
1009,1309,13,47.97918,11.17675,5/25/2013 12:00,5,0,662437.0719,5316279.003,0,2013,40,29,22,104,49,0.650793651,16.1837583,0.042972345,5.352235051,5.00E-06,30
306,1310,13,47.97911,11.17743,1/13/2013 12:00,1,1,662488.0332,5316272.656,0,2013,41,30,22,103,48,0.648,17.24484785,0.022111017,6.240511468,5.75E-06,90
307,1311,13,47.97908,11.17812,1/13/2013 12:00,1,1,662539.6153,5316270.777,0,2013,41,31,22,93,45,0.617391304,16.34663092,0.022150255,0.428078086,1.34E-05,90
1010,1311,13,47.97908,11.17812,5/25/2013 12:00,5,0,662539.6153,5316270.777,0,2013,41,31,22,93,45,0.617391304,16.34663092,0.022150255,0.428078086,1.34E-05,90
1011,1312,13,47.97953,11.17741,5/25/2013 12:00,5,0,662485.2224,5316319.292,0,2013,40,29,21,104,51,0.664,15.37744089,0.017951955,0.058047166,2.23E-06,90
1012,1313,13,47.97958,11.1766,5/25/2013 12:00,5,0,662424.6237,5316323.141,0,2013,40,29,22,95,40,0.623931624,14.32343346,0.040969289,4.893727074,2.44E-06,30
1013,1314,13,47.97948,11.17627,5/25/2013 12:00,5,0,662400.3131,5316311.332,0,2013,40,28,22,101,47,0.642276423,13.36765735,0.028484693,5.686583089,4.31E-06,0
308,1315,13,47.97954,11.17559,1/13/2013 12:00,1,1,662349.3836,5316316.568,0,2013,41,29,21,103,50,0.661290323,14.00000001,0.002700754,0.16405131,1.03E-06,0
1014,1316,13,47.98002,11.17545,5/25/2013 12:00,5,0,662337.4314,5316369.619,0,2013,40,29,21,106,51,0.669291339,14,0.000192582,2.356193764,1.69E-06,0
309,1317,13,47.97993,11.17606,1/13/2013 12:00,1,1,662383.2312,5316360.902,0,2013,40,29,20,100,48,0.666666667,13.99999999,0.009265772,1.817591763,8.51E-07,0
1015,1317,13,47.97993,11.17606,5/25/2013 12:00,5,0,662383.2312,5316360.902,0,2013,40,29,20,100,48,0.666666667,13.99999999,0.009265772,1.817591763,8.51E-07,0
310,1318,13,47.98003,11.1768,1/13/2013 12:00,1,1,662438.1353,5316373.575,0,2013,41,29,21,98,45,0.647058824,14.74541559,0.035205488,4.487311291,1.09E-05,30
1016,1318,13,47.98003,11.1768,5/25/2013 12:00,5,0,662438.1353,5316373.575,0,2013,41,29,21,98,45,0.647058824,14.74541559,0.035205488,4.487311291,1.09E-05,30
311,1319,13,47.97996,11.17742,1/13/2013 12:00,1,1,662484.6187,5316367.102,0,2013,40,30,23,104,49,0.637795276,15.02376529,0.011174174,0.216948187,8.95E-06,90
1017,1319,13,47.97996,11.17742,5/25/2013 12:00,5,0,662484.6187,5316367.102,0,2013,40,30,23,104,49,0.637795276,15.02376529,0.011174174,0.216948187,8.95E-06,90
312,1320,13,47.98046,11.17747,1/13/2013 12:00,1,1,662486.78,5316422.776,0,2013,42,30,23,87,48,0.581818182,14.55772588,0.005550771,0.90422616,5.14E-06,94.86832981
1018,1320,13,47.98046,11.17747,5/25/2013 12:00,5,0,662486.78,5316422.776,0,2013,42,30,23,87,48,0.581818182,14.55772588,0.005550771,0.90422616,5.14E-06,94.86832981
313,1321,13,47.98039,11.17684,1/13/2013 12:00,1,1,662439.9903,5316413.668,0,2013,41,30,22,82,39,0.576923077,15.05767872,0.007930502,5.146678782,1.15E-05,42.42640687
314,1322,13,47.9804,11.17616,1/13/2013 12:00,1,1,662389.2185,5316413.347,0,2013,41,30,21,99,47,0.65,14.45493736,0.016585287,4.369791681,1.25E-05,30
1019,1322,13,47.9804,11.17616,5/25/2013 12:00,5,0,662389.2185,5316413.347,0,2013,41,30,21,99,47,0.65,14.45493736,0.016585287,4.369791681,1.25E-05,30
315,1323,13,47.9804,11.17544,1/13/2013 12:00,1,1,662335.4934,5316411.831,0,2013,39,29,22,109,52,0.664122137,14,0.002441628,5.497787107,4.06E-06,0
1020,1324,13,47.98085,11.17536,5/25/2013 12:00,5,0,662328.1126,5316461.674,0,2013,40,29,19,104,49,0.691056911,14,0.00701049,4.452428447,4.80E-06,0
316,1325,13,47.98091,11.17613,1/13/2013 12:00,1,1,662385.3798,5316469.964,0,2013,40,29,21,99,46,0.65,15.37394124,0.013581892,3.454940247,5.90E-06,30
1021,1325,13,47.98091,11.17613,5/25/2013 12:00,5,0,662385.3798,5316469.964,0,2013,40,29,21,99,46,0.65,15.37394124,0.013581892,3.454940247,5.90E-06,30
1022,1326,13,47.98084,11.17678,5/25/2013 12:00,5,0,662434.1009,5316463.554,0,2013,41,30,22,93,43,0.617391304,14.52395114,0.00292662,1.858417851,7.35E-06,60
317,1327,13,47.9814,11.17667,1/13/2013 12:00,1,1,662424.1356,5316525.559,0,2013,41,31,22,106,52,0.65625,15.68562675,0.009074973,1.722813647,6.94E-07,60
1023,1327,13,47.9814,11.17667,5/25/2013 12:00,5,0,662424.1356,5316525.559,0,2013,41,31,22,106,52,0.65625,15.68562675,0.009074973,1.722813647,6.94E-07,60
318,1328,13,47.9812,11.17613,1/13/2013 12:00,1,1,662384.47,5316502.194,0,2013,41,29,20,108,49,0.6875,14.99999999,0.013327248,4.260672357,3.33E-06,0
1024,1328,13,47.9812,11.17613,5/25/2013 12:00,5,0,662384.47,5316502.194,0,2013,41,29,20,108,49,0.6875,14.99999999,0.013327248,4.260672357,3.33E-06,0
319,1329,13,47.98145,11.17548,1/13/2013 12:00,1,1,662335.1848,5316528.609,0,2013,41,31,21,111,52,0.681818182,14.99999999,0.00495136,3.448758991,4.29E-06,0
1025,1329,13,47.98145,11.17548,5/25/2013 12:00,5,0,662335.1848,5316528.609,0,2013,41,31,21,111,52,0.681818182,14.99999999,0.00495136,3.448758991,4.29E-06,0
320,1330,13,47.98184,11.17552,1/13/2013 12:00,1,1,662336.9462,5316572.037,0,2013,40,30,21,112,53,0.684210526,15,0.007902233,0.084766143,3.86E-06,0
1026,1330,13,47.98184,11.17552,5/25/2013 12:00,5,0,662336.9462,5316572.037,0,2013,40,30,21,112,53,0.684210526,15,0.007902233,0.084766143,3.86E-06,0
1027,1331,13,47.9818,11.17629,5/25/2013 12:00,5,0,662394.5261,5316569.213,0,2013,40,30,22,107,52,0.658914729,15.00000001,0.011363625,5.023845424,4.16E-06,30
1028,1332,13,47.9819,11.17678,5/25/2013 12:00,5,0,662430.7742,5316581.359,0,2013,40,31,22,111,53,0.669172932,15.50780297,0.007616608,1.063649479,3.27E-06,60
321,1333,13,47.98219,11.17677,1/13/2013 12:00,1,1,662429.1179,5316613.568,0,2013,41,30,22,120,59,0.690140845,15.39605449,0.008257848,0.950055106,2.07E-06,60
1029,1333,13,47.98219,11.17677,5/25/2013 12:00,5,0,662429.1179,5316613.568,0,2013,41,30,22,120,59,0.690140845,15.39605449,0.008257848,0.950055106,2.07E-06,60
322,1334,13,47.98227,11.17617,1/13/2013 12:00,1,1,662384.0975,5316621.195,0,2013,40,30,21,116,54,0.693430657,14.00000003,0.007087955,5.125753243,2.75E-06,0
1030,1334,13,47.98227,11.17617,5/25/2013 12:00,5,0,662384.0975,5316621.195,0,2013,40,30,21,116,54,0.693430657,14.00000003,0.007087955,5.125753243,2.75E-06,0
323,1335,13,47.98225,11.17552,1/13/2013 12:00,1,1,662335.6602,5316617.603,0,2013,40,29,21,108,50,0.674418605,14.00000002,0.006090183,5.545928933,5.12E-06,0
324,1336,13,47.98258,11.17599,1/13/2013 12:00,1,1,662369.6942,5316655.268,0,2013,41,29,20,113,51,0.69924812,14.44087611,0.012577793,3.149739885,6.16E-06,0
1031,1336,13,47.98258,11.17599,5/25/2013 12:00,5,0,662369.6942,5316655.268,0,2013,41,29,20,113,51,0.69924812,14.44087611,0.012577793,3.149739885,6.16E-06,0
1032,1337,13,47.98249,11.17683,5/25/2013 12:00,5,0,662432.6533,5316647.035,0,2013,39,31,22,113,53,0.674074074,14.61395516,0.012567982,5.322964084,2.77E-06,30
325,1338,13,47.98316,11.17679,1/13/2013 12:00,1,1,662427.5659,5316721.413,0,2013,41,30,21,102,48,0.658536585,14.18351287,0.002767164,5.428630417,7.33E-06,0
1033,1338,13,47.98316,11.17679,5/25/2013 12:00,5,0,662427.5659,5316721.413,0,2013,41,30,21,102,48,0.658536585,14.18351287,0.002767164,5.428630417,7.33E-06,0
326,1339,13,47.98308,11.17593,1/13/2013 12:00,1,1,662363.6486,5316710.71,0,2013,41,29,20,110,53,0.692307692,14.99999999,0.008962709,1.427240155,7.21E-06,0
1034,1339,13,47.98308,11.17593,5/25/2013 12:00,5,0,662363.6486,5316710.71,0,2013,41,29,20,110,53,0.692307692,14.99999999,0.008962709,1.427240155,7.21E-06,0
1035,1340,13,47.98308,11.17534,5/25/2013 12:00,5,0,662319.6262,5316709.468,0,2013,39,29,19,100,47,0.680672269,15.33887812,0.015599687,3.324414503,3.20E-06,60
1036,1341,13,47.98355,11.17543,5/25/2013 12:00,5,0,662324.8673,5316761.892,0,2013,39,29,20,94,45,0.649122807,15.89064635,0.013484753,2.640266628,5.47E-06,67.08203932
1037,1342,13,47.9837,11.1762,5/25/2013 12:00,5,0,662381.8492,5316780.184,0,2013,41,29,19,105,51,0.693548387,14.91190716,0.016720086,2.331577828,1.58E-05,30
327,1343,13,47.98368,11.17663,1/13/2013 12:00,1,1,662413.9957,5316778.867,0,2013,40,31,20,113,54,0.69924812,14.29745179,0.019733201,1.936075451,2.50E-06,0
1038,1343,13,47.98368,11.17663,5/25/2013 12:00,5,0,662413.9957,5316778.867,0,2013,40,31,20,113,54,0.69924812,14.29745179,0.019733201,1.936075451,2.50E-06,0
328,1346,13,47.98413,11.1753,1/13/2013 12:00,1,1,662313.3484,5316826.078,0,2013,40,29,21,98,51,0.647058824,16.30157425,0.011134308,3.213740794,3.89E-06,42.42640687
1039,1346,13,47.98413,11.1753,5/25/2013 12:00,5,0,662313.3484,5316826.078,0,2013,40,29,21,98,51,0.647058824,16.30157425,0.011134308,3.213740794,3.89E-06,42.42640687
329,1349,13,47.98312,11.1747,1/13/2013 12:00,1,1,662271.7476,5316712.566,0,2013,40,30,20,96,50,0.655172414,14.64051374,0.02171386,3.582728366,3.00E-06,67.08203932
